Subject,SessionNumber,BlockNumber,isRepetition,isNewRepetition,isSwapped,ContextID,ContextBackground,ContextColor,BlockLevelAccuracy,SwappedErrorCorrection,isColorSame,isBackgroundSame,InitialBlockNumber
Kyrre,57,5,0,0,0,009_022_042_001_1_filtered_0,009_022_042_001_1_filtered,0,0.933333333333333,NaN,0,0,NaN
Kyrre,57,6,0,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,1,1,1,1,NaN
Kyrre,57,7,0,0,0,009_047_060_002_3_filtered_42,009_047_060_002_3_filtered,42,0.933333333333333,NaN,0,0,NaN
Kyrre,57,8,0,0,1,010_018_024_001_1_filtered_126,010_018_024_001_1_filtered,126,1,0,0,0,NaN
Kyrre,57,9,0,0,0,009_019_068_001_3_filtered_84,009_019_068_001_3_filtered,84,0.933333333333333,NaN,0,0,NaN
Kyrre,57,10,0,0,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,0.923076923076923,0,1,1,NaN
Kyrre,57,11,0,0,0,009_019_042_002_1_filtered_210,009_019_042_002_1_filtered,210,1,NaN,1,1,NaN
Kyrre,57,12,0,0,1,010_005_022_002_1_filtered_84,010_005_022_002_1_filtered,84,0.923076923076923,0,1,1,NaN
Kyrre,57,13,1,1,0,009_042_055_002_2_filtered_0,009_042_055_002_2_filtered,0,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,57,14,1,1,1,010_018_022_001_1_filtered_210,010_018_022_001_1_filtered,210,1,NaN,NaN,NaN,NaN
Kyrre,57,15,1,0,0,009_019_042_001_4_filtered_210,009_019_042_001_4_filtered,210,1,NaN,NaN,NaN,9
Kyrre,57,16,1,0,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,1,-0.333333333333333,NaN,NaN,10
Kyrre,57,17,1,1,0,009_047_055_001_4_filtered_42,009_047_055_001_4_filtered,42,0.8,NaN,NaN,NaN,NaN
Kyrre,57,18,1,1,1,010_018_028_002_4_filtered_168,010_018_028_002_4_filtered,168,1,0,NaN,NaN,NaN
Kyrre,57,19,1,0,0,009_047_068_002_3_filtered_84,009_047_068_002_3_filtered,84,1,NaN,NaN,NaN,5
Kyrre,57,20,1,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,1,1,NaN,NaN,6
Kyrre,57,21,1,0,0,009_047_055_002_1_filtered_168,009_047_055_002_1_filtered,168,1,NaN,NaN,NaN,7
Kyrre,57,22,1,0,1,010_018_022_002_2_filtered_42,010_018_022_002_2_filtered,42,1,1,NaN,NaN,8
Kyrre,57,23,1,0,0,009_065_060_001_3_filtered_126,009_065_060_001_3_filtered,126,1,NaN,NaN,NaN,3
Kyrre,57,24,1,0,1,010_005_019_001_4_filtered_210,010_005_019_001_4_filtered,210,1,-0.25,NaN,NaN,4
Kyrre,57,25,1,0,0,009_019_042_002_1_filtered_210,009_019_042_002_1_filtered,210,1,NaN,NaN,NaN,11
Kyrre,57,26,1,0,1,010_005_022_002_1_filtered_84,010_005_022_002_1_filtered,84,0.933333333333333,-0.25,NaN,NaN,12
Kyrre,58,1,0,0,0,009_042_055_001_3_filtered_0,009_042_055_001_3_filtered,0,0.866666666666667,NaN,0,0,NaN
Kyrre,58,2,0,0,1,010_005_024_001_3_filtered_210,010_005_024_001_3_filtered,210,1,0.333333333333333,1,1,NaN
Kyrre,58,3,0,0,0,009_019_055_001_3_filtered_210,009_019_055_001_3_filtered,210,1,NaN,1,0,NaN
Kyrre,58,4,0,0,1,010_005_028_002_4_filtered_84,010_005_028_002_4_filtered,84,0.928571428571429,-0.25,1,1,NaN
Kyrre,58,5,0,0,0,009_065_042_001_3_filtered_210,009_065_042_001_3_filtered,210,0.8,NaN,1,1,NaN
Kyrre,58,6,0,0,1,010_028_019_002_2_filtered_0,010_028_019_002_2_filtered,0,1,1,1,1,NaN
Kyrre,58,7,0,0,0,009_065_060_001_2_filtered_168,009_065_060_001_2_filtered,168,0.933333333333333,NaN,1,1,NaN
Kyrre,58,8,0,0,1,010_018_024_002_3_filtered_126,010_018_024_002_3_filtered,126,0.857142857142857,NaN,0,0,NaN
Kyrre,58,9,0,0,0,009_047_042_002_2_filtered_168,009_047_042_002_2_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,58,10,0,0,1,010_005_019_002_1_filtered_84,010_005_019_002_1_filtered,84,1,0,NaN,NaN,NaN
Kyrre,58,11,0,0,0,009_023_060_002_4_filtered_126,009_023_060_002_4_filtered,126,1,NaN,0,0,NaN
Kyrre,58,12,0,0,1,010_018_022_002_4_filtered_84,010_018_022_002_4_filtered,84,1,-1,1,0,NaN
Kyrre,58,13,1,0,0,009_019_042_002_1_filtered_210,009_019_042_002_1_filtered,210,1,NaN,NaN,NaN,3
Kyrre,58,14,1,0,1,010_005_028_002_4_filtered_84,010_005_028_002_4_filtered,84,1,-1,NaN,NaN,4
Kyrre,58,15,1,0,0,009_065_060_001_2_filtered_168,009_065_060_001_2_filtered,168,1,NaN,NaN,NaN,7
Kyrre,58,16,1,0,1,010_005_019_001_2_filtered_84,010_005_019_001_2_filtered,84,1,NaN,NaN,NaN,8
Kyrre,58,17,1,1,0,009_042_060_001_2_filtered_126,009_042_060_001_2_filtered,126,0.933333333333333,NaN,NaN,NaN,NaN
Kyrre,58,18,1,1,1,010_021_028_001_2_filtered_126,010_021_028_001_2_filtered,126,1,0.5,NaN,NaN,NaN
Kyrre,58,19,1,1,0,009_019_068_002_2_filtered_126,009_019_068_002_2_filtered,126,0.857142857142857,NaN,NaN,NaN,NaN
Kyrre,58,20,1,1,1,010_005_028_001_4_filtered_126,010_005_028_001_4_filtered,126,1,0.666666666666667,NaN,NaN,NaN
Kyrre,58,21,1,0,0,009_065_042_001_3_filtered_210,009_065_042_001_3_filtered,210,0.866666666666667,NaN,NaN,NaN,5
Kyrre,58,22,1,0,1,010_028_019_002_2_filtered_0,010_028_019_002_2_filtered,0,1,NaN,NaN,NaN,6
Kyrre,58,23,1,0,0,009_023_055_002_4_filtered_210,009_023_055_002_4_filtered,210,1,NaN,NaN,NaN,1
Kyrre,58,24,1,0,1,010_005_024_001_3_filtered_210,010_005_024_001_3_filtered,210,1,-1,NaN,NaN,2
Kyrre,58,25,1,0,0,009_047_055_002_4_filtered_210,009_047_055_002_4_filtered,210,1,NaN,NaN,NaN,11
Kyrre,58,26,1,0,1,010_005_019_001_4_filtered_84,010_005_019_001_4_filtered,84,1,0,NaN,NaN,12
Kyrre,59,1,0,0,0,009_065_068_001_2_filtered_126,009_065_068_001_2_filtered,126,0.8,NaN,1,1,NaN
Kyrre,59,2,0,0,1,010_018_019_001_2_filtered_168,010_018_019_001_2_filtered,168,0.733333333333333,0,0,0,NaN
Kyrre,59,3,0,0,0,009_019_042_002_2_filtered_168,009_019_042_002_2_filtered,168,0.533333333333333,NaN,0,0,NaN
Kyrre,59,4,0,0,1,010_005_022_001_4_filtered_0,010_005_022_001_4_filtered,0,0.866666666666667,-0.5,1,0,NaN
Kyrre,59,5,0,0,0,009_022_042_002_2_filtered_210,009_022_042_002_2_filtered,210,0.666666666666667,NaN,1,1,NaN
Kyrre,59,6,0,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,0.8,-0.666666666666667,1,1,NaN
Kyrre,59,7,0,0,0,009_022_068_001_1_filtered_126,009_022_068_001_1_filtered,126,0.8,NaN,0,0,NaN
Kyrre,59,8,0,0,1,010_018_028_002_3_filtered_42,010_018_028_002_3_filtered,42,0.923076923076923,-1,1,1,NaN
Kyrre,59,9,0,0,0,009_065_060_001_1_filtered_168,009_065_060_001_1_filtered,168,1,NaN,NaN,NaN,NaN
Kyrre,59,10,0,0,1,010_021_019_001_1_filtered_0,010_021_019_001_1_filtered,0,1,-1,NaN,NaN,NaN
Kyrre,59,11,0,0,0,009_023_042_002_1_filtered_84,009_023_042_002_1_filtered,84,0.8,NaN,1,1,NaN
Kyrre,59,12,0,0,1,010_028_019_002_3_filtered_168,010_028_019_002_3_filtered,168,1,-0.333333333333333,0,0,NaN
Kyrre,59,13,1,1,0,009_047_060_001_3_filtered_210,009_047_060_001_3_filtered,210,1,NaN,NaN,NaN,NaN
Kyrre,59,14,1,1,1,010_018_024_002_4_filtered_126,010_018_024_002_4_filtered,126,1,-1,NaN,NaN,NaN
Kyrre,59,15,1,0,0,009_023_042_002_2_filtered_84,009_023_042_002_2_filtered,84,1,NaN,NaN,NaN,7
Kyrre,59,16,1,0,1,010_018_028_002_3_filtered_42,010_018_028_002_3_filtered,42,1,-0.333333333333333,NaN,NaN,8
Kyrre,59,17,1,0,0,009_065_068_001_2_filtered_126,009_065_068_001_2_filtered,126,1,NaN,NaN,NaN,1
Kyrre,59,18,1,0,1,010_025_028_002_1_filtered_210,010_025_028_002_1_filtered,210,1,0.6,NaN,NaN,2
Kyrre,59,19,1,0,0,009_023_042_002_1_filtered_84,009_023_042_002_1_filtered,84,0.933333333333333,NaN,NaN,NaN,11
Kyrre,59,20,1,0,1,010_028_022_002_1_filtered_0,010_028_022_002_1_filtered,0,0.923076923076923,-1,NaN,NaN,12
Kyrre,59,21,1,1,0,009_047_060_001_4_filtered_126,009_047_060_001_4_filtered,126,0.8,NaN,NaN,NaN,NaN
Kyrre,59,22,1,1,1,010_028_028_002_3_filtered_42,010_028_028_002_3_filtered,42,1,NaN,NaN,NaN,NaN
Kyrre,59,23,1,0,0,009_022_042_002_2_filtered_210,009_022_042_002_2_filtered,210,1,NaN,NaN,NaN,5
Kyrre,59,24,1,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,1,1,NaN,NaN,6
Kyrre,59,25,1,0,0,009_047_042_001_2_filtered_42,009_047_042_001_2_filtered,42,1,NaN,NaN,NaN,3
Kyrre,59,26,1,0,1,010_018_028_001_3_filtered_0,010_018_028_001_3_filtered,0,1,1,NaN,NaN,4
Sindri,1,1,0,0,0,009_047_060_001_4_filtered_84,009_047_060_001_4_filtered,84,0.733333333333333,0.25,1,1,NaN
Sindri,1,2,0,0,1,010_005_022_001_3_filtered_126,010_005_022_001_3_filtered,126,0.866666666666667,0,1,1,NaN
Sindri,1,3,0,0,0,009_019_068_002_1_filtered_126,009_019_068_002_1_filtered,126,0.733333333333333,-0.5,1,1,NaN
Sindri,1,4,0,0,1,010_018_028_001_3_filtered_0,010_018_028_001_3_filtered,0,0.933333333333333,-1,1,1,NaN
Sindri,1,5,0,0,0,009_019_068_001_1_filtered_126,009_019_068_001_1_filtered,126,1,1,1,1,NaN
Sindri,1,6,0,0,1,010_028_022_002_3_filtered_84,010_028_022_002_3_filtered,84,0.928571428571429,-0.25,0,0,NaN
Sindri,1,7,1,0,0,009_019_068_002_1_filtered_126,009_019_068_002_1_filtered,126,0.933333333333333,0.25,NaN,NaN,3
Sindri,1,8,1,0,1,010_018_028_001_3_filtered_0,010_018_028_001_3_filtered,0,0.916666666666667,0,NaN,NaN,4
Sindri,1,9,1,0,0,009_019_068_001_1_filtered_126,009_019_068_001_1_filtered,126,0.8,-0.4,NaN,NaN,5
Sindri,1,10,1,0,1,010_028_019_002_2_filtered,010_028_019_002_2_filtered,NaN,1,0.4,NaN,NaN,6
Sindri,1,11,1,0,0,009_047_060_001_4_filtered_84,009_047_060_001_4_filtered,84,0.857142857142857,-0.428571428571429,NaN,NaN,1
Sindri,1,12,1,0,1,010_005_022_001_3_filtered_126,010_005_022_001_3_filtered,126,0.928571428571429,0.5,NaN,NaN,2
Sindri,2,1,0,0,0,009_047_068_001_4_filtered_168,009_047_068_001_4_filtered,168,0.733333333333333,NaN,1,1,NaN
Sindri,2,2,0,0,1,010_025_028_001_2_filtered_0,010_025_028_001_2_filtered,0,0.866666666666667,0.2,1,1,NaN
Sindri,2,3,0,0,0,009_065_055_001_3_filtered_126,009_065_055_001_3_filtered,126,0.866666666666667,-0.5,1,1,NaN
Sindri,2,4,0,0,1,010_005_022_002_2_filtered_168,010_005_022_002_2_filtered,168,0.923076923076923,0.333333333333333,1,1,NaN
Sindri,2,5,0,0,0,009_065_060_002_2_filtered_168,009_065_060_002_2_filtered,168,0.857142857142857,-0.25,0,0,NaN
Sindri,2,6,0,0,1,010_005_024_001_1_filtered_84,010_005_024_001_1_filtered,84,1,1,1,1,NaN
Sindri,2,7,1,0,0,009_047_068_001_4_filtered_168,009_047_068_001_4_filtered,168,0.933333333333333,0,NaN,NaN,1
Sindri,2,8,1,0,1,010_025_028_001_2_filtered_0,010_025_028_001_2_filtered,0,1,0,NaN,NaN,2
Sindri,2,9,1,0,0,009_065_055_001_3_filtered_126,009_065_055_001_3_filtered,126,1,-0.428571428571429,NaN,NaN,3
Sindri,2,10,1,0,1,010_005_022_002_2_filtered_168,010_005_022_002_2_filtered,168,0.933333333333333,0.4,NaN,NaN,4
Sindri,2,11,1,0,0,009_019_042_001_2_filtered,009_019_042_001_2_filtered,NaN,0.923076923076923,-1,NaN,NaN,5
Sindri,2,12,1,0,1,010_005_024_001_1_filtered_84,010_005_024_001_1_filtered,84,1,0.333333333333333,NaN,NaN,6
Sindri,3,1,0,0,0,009_042_068_001_1_filtered_84,009_042_068_001_1_filtered,84,0.923076923076923,-0.2,1,1,NaN
Sindri,3,2,0,0,1,010_018_019_002_3_filtered_42,010_018_019_002_3_filtered,42,1,-1,0,0,NaN
Sindri,3,3,0,0,0,009_042_068_001_4_filtered_0,009_042_068_001_4_filtered,0,0.533333333333333,-0.5,1,1,NaN
Sindri,3,4,0,0,1,010_025_022_002_2_filtered_0,010_025_022_002_2_filtered,0,0.6,1,1,1,NaN
Sindri,3,5,0,0,0,009_065_060_002_4_filtered_168,009_065_060_002_4_filtered,168,0.733333333333333,-0.6,1,1,NaN
Sindri,3,6,0,0,1,010_018_022_001_1_filtered_84,010_018_022_001_1_filtered,84,0.8,1,1,1,NaN
Sindri,3,7,1,0,0,009_042_068_001_1_filtered_84,009_042_068_001_1_filtered,84,0.866666666666667,-0.428571428571429,NaN,NaN,1
Sindri,3,8,1,0,1,010_028_024_001_2_filtered,010_028_024_001_2_filtered,NaN,0.857142857142857,0.333333333333333,NaN,NaN,2
Sindri,3,9,1,0,0,009_042_068_001_4_filtered_0,009_042_068_001_4_filtered,0,0.733333333333333,0.333333333333333,NaN,NaN,3
Sindri,3,10,1,0,1,010_025_022_002_2_filtered_0,010_025_022_002_2_filtered,0,1,1,NaN,NaN,4
Sindri,3,11,1,0,0,009_065_060_002_4_filtered_168,009_065_060_002_4_filtered,168,1,-0.375,NaN,NaN,5
Sindri,3,12,1,0,1,010_018_022_001_1_filtered_84,010_018_022_001_1_filtered,84,1,-1,NaN,NaN,6
Sindri,4,1,0,0,0,009_022_060_001_3_filtered_126,009_022_060_001_3_filtered,126,0.466666666666667,-0.6,1,1,NaN
Sindri,4,2,0,0,1,010_025_019_001_3_filtered_42,010_025_019_001_3_filtered,42,0.928571428571429,1,1,1,NaN
Sindri,4,3,0,0,0,009_023_042_001_4_filtered_168,009_023_042_001_4_filtered,168,0.923076923076923,-0.714285714285714,1,1,NaN
Sindri,4,4,0,0,1,010_005_024_001_4_filtered_42,010_005_024_001_4_filtered,42,0.923076923076923,0.333333333333333,0,0,NaN
Sindri,4,5,0,0,0,009_042_042_002_1_filtered_84,009_042_042_002_1_filtered,84,0.8,0,1,1,NaN
Sindri,4,6,0,0,1,010_028_024_001_3_filtered_168,010_028_024_001_3_filtered,168,1,NaN,1,1,NaN
Sindri,4,7,1,0,0,009_023_042_001_4_filtered_168,009_023_042_001_4_filtered,168,1,-0.2,NaN,NaN,3
Sindri,4,8,1,0,1,010_028_024_002_4_filtered,010_028_024_002_4_filtered,NaN,1,0.333333333333333,NaN,NaN,4
Sindri,4,9,1,0,0,009_042_042_002_1_filtered_84,009_042_042_002_1_filtered,84,1,0,NaN,NaN,5
Sindri,4,10,1,0,1,010_028_024_001_3_filtered_168,010_028_024_001_3_filtered,168,1,NaN,NaN,NaN,6
Sindri,4,11,1,0,0,009_022_060_001_3_filtered_126,009_022_060_001_3_filtered,126,0.8,-0.2,NaN,NaN,1
Sindri,4,12,1,0,1,010_025_019_001_3_filtered_42,010_025_019_001_3_filtered,42,0.923076923076923,1,NaN,NaN,2
Sindri,5,1,0,0,0,009_065_055_002_3_filtered_168,009_065_055_002_3_filtered,168,0.4,-1,0,0,NaN
Sindri,5,2,0,0,1,010_021_028_001_3_filtered_210,010_021_028_001_3_filtered,210,0.8,-1,1,1,NaN
Sindri,5,3,0,0,0,009_065_055_002_2_filtered_0,009_065_055_002_2_filtered,0,0.466666666666667,-0.5,1,1,NaN
Sindri,5,4,0,0,1,010_021_019_001_3_filtered_42,010_021_019_001_3_filtered,42,0.866666666666667,-1,1,1,NaN
Sindri,5,5,0,0,0,009_022_068_002_2_filtered_84,009_022_068_002_2_filtered,84,0.733333333333333,-1,1,1,NaN
Sindri,5,6,0,0,1,010_018_024_002_1_filtered_84,010_018_024_002_1_filtered,84,0.928571428571429,1,1,1,NaN
Sindri,5,7,1,0,0,009_022_055_002_3_filtered,009_022_055_002_3_filtered,NaN,0.866666666666667,-0.571428571428571,NaN,NaN,1
Sindri,5,8,1,0,1,010_021_028_001_3_filtered_210,010_021_028_001_3_filtered,210,0.933333333333333,0,NaN,NaN,2
Sindri,5,9,1,0,0,009_065_055_002_2_filtered_0,009_065_055_002_2_filtered,0,0.928571428571429,-1,NaN,NaN,3
Sindri,5,10,1,0,1,010_021_019_001_3_filtered_42,010_021_019_001_3_filtered,42,1,NaN,NaN,NaN,4
Sindri,5,11,1,0,0,009_022_068_002_2_filtered_84,009_022_068_002_2_filtered,84,1,0.5,NaN,NaN,5
Sindri,5,12,1,0,1,010_018_024_002_1_filtered_84,010_018_024_002_1_filtered,84,1,NaN,NaN,NaN,6
Sindri,6,1,0,0,0,009_065_055_002_3_filtered_168,009_065_055_002_3_filtered,168,1,0,0,0,NaN
Sindri,6,2,0,0,1,010_021_028_001_3_filtered_210,010_021_028_001_3_filtered,210,0.923076923076923,0,1,1,NaN
Sindri,6,3,0,0,0,009_065_055_002_2_filtered_0,009_065_055_002_2_filtered,0,0.933333333333333,0,1,1,NaN
Sindri,6,4,0,0,1,010_021_019_001_3_filtered_42,010_021_019_001_3_filtered,42,1,0,1,1,NaN
Sindri,6,5,0,0,0,009_022_068_002_2_filtered_84,009_022_068_002_2_filtered,84,1,0,1,1,NaN
Sindri,6,6,0,0,1,010_018_024_002_1_filtered_84,010_018_024_002_1_filtered,84,1,-0.5,1,1,NaN
Sindri,6,7,1,0,0,009_022_055_002_3_filtered,009_022_055_002_3_filtered,NaN,0.923076923076923,0.25,NaN,NaN,1
Sindri,6,8,1,0,1,010_021_028_001_3_filtered_210,010_021_028_001_3_filtered,210,0.866666666666667,-0.5,NaN,NaN,2
Sindri,6,9,1,0,0,009_065_055_002_2_filtered_0,009_065_055_002_2_filtered,0,0.923076923076923,-0.714285714285714,NaN,NaN,3
Sindri,6,10,1,0,1,010_021_019_001_3_filtered_42,010_021_019_001_3_filtered,42,1,0.333333333333333,NaN,NaN,4
Sindri,6,11,1,0,0,009_022_068_002_2_filtered_84,009_022_068_002_2_filtered,84,0.916666666666667,-0.333333333333333,NaN,NaN,5
Sindri,6,12,1,0,1,010_018_024_002_1_filtered_84,010_018_024_002_1_filtered,84,0.928571428571429,0,NaN,NaN,6
Sindri,7,1,0,0,0,009_019_068_002_2_filtered_42,009_019_068_002_2_filtered,42,0.733333333333333,-1,1,1,NaN
Sindri,7,2,0,0,1,010_028_028_002_3_filtered_84,010_028_028_002_3_filtered,84,0.923076923076923,0,1,1,NaN
Sindri,7,3,0,0,0,009_019_068_002_1_filtered_126,009_019_068_002_1_filtered,126,0.8,0,1,1,NaN
Sindri,7,4,0,0,1,010_018_028_001_3_filtered_126,010_018_028_001_3_filtered,126,0.6,-0.333333333333333,1,1,NaN
Sindri,7,5,0,0,0,009_023_042_002_3_filtered_0,009_023_042_002_3_filtered,0,0.8,-0.166666666666667,NaN,NaN,NaN
Sindri,7,6,0,0,1,010_025_028_002_3_filtered_126,010_025_028_002_3_filtered,126,0.866666666666667,0.5,NaN,NaN,NaN
Sindri,7,7,0,0,0,009_047_068_002_1_filtered_0,009_047_068_002_1_filtered,0,1,-0.5,0,0,NaN
Sindri,7,8,0,0,1,010_021_019_001_4_filtered_126,010_021_019_001_4_filtered,126,1,0,1,1,NaN
Sindri,7,9,1,1,0,009_047_060_001_2_filtered,009_047_060_001_2_filtered,NaN,0.866666666666667,-0.8,NaN,NaN,NaN
Sindri,7,10,1,1,1,010_018_019_001_1_filtered,010_018_019_001_1_filtered,NaN,0.8,0,NaN,NaN,NaN
Sindri,7,11,1,0,0,009_019_055_001_4_filtered,009_019_055_001_4_filtered,NaN,1,0,NaN,NaN,7
Sindri,7,12,1,0,1,010_021_019_001_4_filtered_126,010_021_019_001_4_filtered,126,1,0.333333333333333,NaN,NaN,8
Sindri,7,13,1,0,0,009_019_068_002_2_filtered_42,009_019_068_002_2_filtered,42,0.928571428571429,-0.333333333333333,NaN,NaN,1
Sindri,7,14,1,0,1,010_028_028_002_3_filtered_84,010_028_028_002_3_filtered,84,0.923076923076923,-0.333333333333333,NaN,NaN,2
Sindri,7,15,1,0,0,009_019_068_002_1_filtered_126,009_019_068_002_1_filtered,126,0.866666666666667,-0.6,NaN,NaN,3
Sindri,7,16,1,0,1,010_018_028_001_3_filtered_126,010_018_028_001_3_filtered,126,0.916666666666667,0,NaN,NaN,4
Sindri,8,1,0,0,0,009_023_068_001_3_filtered_84,009_023_068_001_3_filtered,84,0.666666666666667,0.4,1,1,NaN
Sindri,8,2,0,0,1,010_028_028_002_2_filtered_168,010_028_028_002_2_filtered,168,0.857142857142857,1,1,1,NaN
Sindri,8,3,0,0,0,009_019_068_001_4_filtered_42,009_019_068_001_4_filtered,42,0.666666666666667,0,NaN,NaN,NaN
Sindri,8,4,0,0,1,010_025_022_002_1_filtered_168,010_025_022_002_1_filtered,168,0.8,0.333333333333333,NaN,NaN,NaN
Sindri,8,5,0,0,0,009_065_068_002_1_filtered_126,009_065_068_002_1_filtered,126,1,-0.6,0,0,NaN
Sindri,8,6,0,0,1,010_005_019_001_2_filtered_0,010_005_019_001_2_filtered,0,1,-0.333333333333333,1,1,NaN
Sindri,8,7,0,0,0,009_047_060_002_4_filtered_210,009_047_060_002_4_filtered,210,1,0,1,1,NaN
Sindri,8,8,0,0,1,010_028_028_002_4_filtered_126,010_028_028_002_4_filtered,126,0.928571428571429,1,1,1,NaN
Sindri,8,9,1,1,0,009_042_068_001_4_filtered,009_042_068_001_4_filtered,NaN,0.666666666666667,0.5,NaN,NaN,NaN
Sindri,8,10,1,1,1,010_021_019_001_3_filtered,010_021_019_001_3_filtered,NaN,0.8,1,NaN,NaN,NaN
Sindri,8,11,1,0,0,009_023_068_001_3_filtered_84,009_023_068_001_3_filtered,84,0.923076923076923,-0.333333333333333,NaN,NaN,1
Sindri,8,12,1,0,1,010_028_028_002_2_filtered_168,010_028_028_002_2_filtered,168,1,NaN,NaN,NaN,2
Sindri,8,13,1,0,0,009_065_060_002_4_filtered,009_065_060_002_4_filtered,NaN,1,-0.444444444444444,NaN,NaN,5
Sindri,8,14,1,0,1,010_005_019_001_2_filtered_0,010_005_019_001_2_filtered,0,1,1,NaN,NaN,6
Sindri,8,15,1,0,0,009_047_060_002_4_filtered_210,009_047_060_002_4_filtered,210,1,-0.25,NaN,NaN,7
Sindri,8,16,1,0,1,010_028_028_002_4_filtered_126,010_028_028_002_4_filtered,126,0.923076923076923,-0.333333333333333,NaN,NaN,8
Sindri,9,1,0,0,0,009_022_042_001_4_filtered_210,009_022_042_001_4_filtered,210,0.6,-0.333333333333333,0,0,NaN
Sindri,9,2,0,0,1,010_005_022_002_4_filtered_210,010_005_022_002_4_filtered,210,0.923076923076923,-1,1,1,NaN
Sindri,9,3,0,0,0,009_022_060_001_4_filtered_210,009_022_060_001_4_filtered,210,1,0,1,1,NaN
Sindri,9,4,0,0,1,010_018_028_002_3_filtered_84,010_018_028_002_3_filtered,84,0.923076923076923,1,1,1,NaN
Sindri,9,5,0,0,0,009_047_042_001_2_filtered_42,009_047_042_001_2_filtered,42,0.923076923076923,-0.142857142857143,NaN,NaN,NaN
Sindri,9,6,0,0,1,010_025_019_002_2_filtered_42,010_025_019_002_2_filtered,42,0.923076923076923,0.6,NaN,NaN,NaN
Sindri,9,7,0,0,0,009_023_068_002_4_filtered_0,009_023_068_002_4_filtered,0,0.733333333333333,-0.5,1,1,NaN
Sindri,9,8,0,0,1,010_025_019_002_4_filtered_126,010_025_019_002_4_filtered,126,0.8,-1,1,1,NaN
Sindri,9,9,1,0,0,009_022_060_001_4_filtered_210,009_022_060_001_4_filtered,210,0.8,-0.714285714285714,NaN,NaN,3
Sindri,9,10,1,0,1,010_018_028_002_3_filtered_84,010_018_028_002_3_filtered,84,0.923076923076923,0.333333333333333,NaN,NaN,4
Sindri,9,11,1,0,0,009_019_042_001_2_filtered,009_019_042_001_2_filtered,NaN,0.857142857142857,0,NaN,NaN,1
Sindri,9,12,1,0,1,010_005_022_002_4_filtered_210,010_005_022_002_4_filtered,210,0.857142857142857,0.5,NaN,NaN,2
Sindri,9,13,1,1,0,009_042_060_001_3_filtered,009_042_060_001_3_filtered,NaN,0.785714285714286,-0.666666666666667,NaN,NaN,NaN
Sindri,9,14,1,1,1,010_025_022_001_2_filtered,010_025_022_001_2_filtered,NaN,1,NaN,NaN,NaN,NaN
Sindri,9,15,1,0,0,009_023_068_002_4_filtered_0,009_023_068_002_4_filtered,0,1,0.333333333333333,NaN,NaN,7
Sindri,9,16,1,0,1,010_025_019_002_4_filtered_126,010_025_019_002_4_filtered,126,1,1,NaN,NaN,8
Sindri,10,1,0,0,0,009_042_068_001_1_filtered_42,009_042_068_001_1_filtered,42,0.733333333333333,0,1,1,NaN
Sindri,10,2,0,0,1,010_005_022_002_4_filtered_168,010_005_022_002_4_filtered,168,1,NaN,1,1,NaN
Sindri,10,3,0,0,0,009_019_068_001_4_filtered_42,009_019_068_001_4_filtered,42,1,NaN,NaN,NaN,NaN
Sindri,10,4,0,0,1,010_018_024_002_2_filtered_168,010_018_024_002_2_filtered,168,1,-0.5,NaN,NaN,NaN
Sindri,10,5,0,0,0,009_047_055_002_1_filtered_168,009_047_055_002_1_filtered,168,0.866666666666667,-0.5,1,1,NaN
Sindri,10,6,0,0,1,010_028_028_002_3_filtered_126,010_028_028_002_3_filtered,126,1,NaN,1,1,NaN
Sindri,10,7,0,0,0,009_047_068_001_1_filtered_0,009_047_068_001_1_filtered,0,0.733333333333333,-0.333333333333333,1,1,NaN
Sindri,10,8,0,0,1,010_028_024_001_3_filtered_42,010_028_024_001_3_filtered,42,1,1,1,1,NaN
Sindri,10,9,1,0,0,009_047_068_001_1_filtered_0,009_047_068_001_1_filtered,0,1,-0.333333333333333,NaN,NaN,7
Sindri,10,10,1,0,1,010_028_024_001_3_filtered_42,010_028_024_001_3_filtered,42,1,1,NaN,NaN,8
Sindri,10,11,1,0,0,009_042_068_001_1_filtered_42,009_042_068_001_1_filtered,42,0.933333333333333,0,NaN,NaN,1
Sindri,10,12,1,0,1,010_005_022_002_4_filtered_168,010_005_022_002_4_filtered,168,1,1,NaN,NaN,2
Sindri,10,13,1,0,0,009_047_055_002_1_filtered_168,009_047_055_002_1_filtered,168,0.8,0.2,NaN,NaN,5
Sindri,10,14,1,0,1,010_028_028_002_3_filtered_126,010_028_028_002_3_filtered,126,0.866666666666667,0.428571428571429,NaN,NaN,6
Sindri,10,15,1,1,0,009_047_068_001_2_filtered,009_047_068_001_2_filtered,NaN,0.25,NaN,NaN,NaN,NaN
Sindri,11,1,0,0,0,009_019_060_001_1_filtered_168,009_019_060_001_1_filtered,168,0.133333333333333,1,NaN,NaN,NaN
